id,class,long,lat,NDVI,NDWI,ONIR,ODVI,NDCI,PSRI,BNDVI,HubDist
"170689","4",119.988897,4.947828,-0.008537,0.005872,5333.508891,-0.010464,0.031441,0.015023,-0.000782,4385.549665214048218
"170690","4",119.989347,4.947826,-0.000334,-0.000736,5691.508891,-0.002261,0.029757,0.013963,0.006731,4368.461242655732349
"170691","4",119.989797,4.947823,-0.010746,0.002996,4753.508891,-0.012673,0.033523,0.039800,0.010117,4351.879117679661249
"170692","4",119.990248,4.947821,-0.006474,0.007455,3832.508891,-0.008401,0.037075,0.021347,0.004637,4335.809098526470734
"170693","4",119.990698,4.947819,-0.014155,0.013535,3054.508891,-0.016082,0.035404,0.029146,0.001065,4320.256899115330270
"170694","4",119.991149,4.947817,0.013515,0.003708,3097.508891,0.011588,0.030777,-0.042355,-0.007286,4305.228130451236211
"170695","4",119.991599,4.947815,0.004508,0.010291,2887.508891,0.002581,0.035988,-0.031392,-0.011255,4290.728291951939354
"170696","4",119.992049,4.947813,0.043334,0.008613,2235.508891,0.041407,0.027049,-0.177123,-0.034234,4276.762762721411491
"171119","4",119.985742,4.947390,-0.001636,0.008850,4437.508891,-0.003563,0.027010,-0.028761,-0.015960,483.417740866930501
"171120","4",119.986192,4.947388,-0.012311,0.010088,4732.508891,-0.014238,0.033203,0.006081,-0.009166,512.322874014959325
"171121","4",119.986643,4.947386,-0.015737,0.010977,4809.508891,-0.017664,0.034282,0.026293,-0.002091,544.285919578204016
"171122","4",119.987093,4.947384,-0.007374,0.006672,4636.508891,-0.009301,0.031304,0.009030,-0.002758,578.800493334842258
"171123","4",119.987543,4.947382,-0.005884,0.005884,4207.508891,-0.007811,0.035156,0.007134,-0.002194,615.437460348554282
"171124","4",119.987994,4.947380,-0.000157,0.004775,4642.508891,-0.002084,0.030345,-0.020083,-0.010276,653.840137691811378
"171125","4",119.988444,4.947378,0.005748,0.000795,5146.508891,0.003821,0.033663,-0.026183,-0.007397,4449.833063497460898
"171126","4",119.988895,4.947376,0.001910,-0.001485,5285.508891,-0.000017,0.028906,-0.010661,-0.003448,4432.429516170722309
"171127","4",119.989345,4.947374,-0.002064,0.002064,5021.508891,-0.003991,0.036775,0.002845,-0.000591,4415.522506856129439
"171128","4",119.989795,4.947372,-0.010132,0.003993,4133.508891,-0.012059,0.035239,0.033555,0.007476,4399.117759851927076
"171129","4",119.990246,4.947370,-0.001324,0.006686,3193.508891,-0.003251,0.035606,0.001383,-0.000611,4383.220913801166716
"171130","4",119.990696,4.947368,0.017351,0.001977,2786.508891,0.015424,0.026721,-0.051661,-0.007535,4367.837513555451551
"171131","4",119.991147,4.947366,0.011133,0.003044,3661.508891,0.009206,0.023827,-0.044389,-0.010438,4352.973001964235664
"171132","4",119.991597,4.947364,0.005946,0.002491,4260.508891,0.004019,0.028244,-0.036167,-0.012009,4338.632711588143138
"171133","4",119.992047,4.947362,0.007120,0.001298,4393.508891,0.005193,0.028896,-0.034979,-0.010215,4324.821856377373479
"171134","4",119.992498,4.947360,0.004348,0.006879,4079.508891,0.002421,0.031385,-0.024609,-0.007988,4473.147925158594262
"171556","4",119.985740,4.946938,-0.021508,0.011529,3927.508891,-0.023435,0.032108,0.046087,0.002699,529.181712148133670
"171557","4",119.986190,4.946936,-0.006591,0.004404,3926.508891,-0.008518,0.041185,0.007222,-0.002823,552.706872337116010
"171558","4",119.986641,4.946934,-0.010595,0.007775,4057.508891,-0.012522,0.030173,0.005277,-0.007860,582.457984854592723
"171559","4",119.987091,4.946932,-0.008072,0.007601,4587.508891,-0.009999,0.032581,0.007093,-0.004448,614.833420799924738
"171560","4",119.987541,4.946930,0.001766,0.004429,4234.508891,-0.000161,0.030065,-0.018140,-0.007415,649.440816567708680
"171561","4",119.987992,4.946928,-0.003874,0.007192,4876.508891,-0.005801,0.027735,-0.023700,-0.015761,685.942428092535806
"171562","4",119.988442,4.946926,-0.002965,0.005769,5198.508891,-0.004892,0.031425,-0.012572,-0.009340,724.051828593020332
"171563","4",119.988893,4.946924,-0.011907,0.006839,4996.508891,-0.013834,0.033825,0.015121,-0.004100,4479.375772508921727
"171564","4",119.989343,4.946922,-0.011131,0.007499,4807.508891,-0.013058,0.031547,0.013160,-0.004376,4462.646606244386021
"171565","4",119.989793,4.946920,-0.000860,0.007500,3530.508891,-0.002787,0.032967,-0.009360,-0.005612,4446.415704458127038
"171566","4",119.990244,4.946918,0.018508,-0.001137,3495.508891,0.016581,0.026391,-0.058188,-0.009747,4430.688542326014613
"171567","4",119.990694,4.946916,0.020949,-0.001581,3908.508891,0.019022,0.026267,-0.063172,-0.009295,4415.470501863940626
"171568","4",119.991145,4.946914,0.007532,0.001529,3792.508891,0.005605,0.029808,-0.031638,-0.008307,4400.766864072739736
"171569","4",119.991595,4.946912,-0.003093,0.006830,4268.508891,-0.005020,0.038468,-0.019427,-0.012996,4386.582801021946580
"171570","4",119.992045,4.946910,-0.013344,0.008432,4503.508891,-0.015271,0.029686,0.011846,-0.007236,4372.923367908516411
"171571","4",119.992496,4.946908,-0.000514,0.008928,4157.508891,-0.002441,0.027910,-0.028105,-0.014625,4517.799961814204835
"171992","4",119.985287,4.946489,0.022830,-0.005824,2918.508891,0.020903,0.033756,-0.060580,-0.006901,979.655007205742095
"171993","4",119.985738,4.946487,0.006635,0.006903,2454.508891,0.004708,0.035040,-0.019401,-0.003106,1025.374502184746689
"171994","4",119.986188,4.946485,0.000614,0.004681,3160.508891,-0.001313,0.030375,-0.009654,-0.004276,1071.471980315117662
"171995","4",119.986639,4.946483,-0.007832,0.006188,3996.508891,-0.009759,0.028682,0.017667,0.001141,622.300481710201552
"171996","4",119.987089,4.946481,-0.011668,0.012658,3784.508891,-0.013595,0.033864,-0.002456,-0.012928,652.702613049922888
"171997","4",119.987539,4.946479,-0.005731,0.011236,4434.508891,-0.007658,0.025311,-0.021823,-0.016601,685.400554643364330
"171998","4",119.987990,4.946476,-0.001023,0.003572,5108.508891,-0.002950,0.026923,-0.020283,-0.011069,720.081621116197084
"171999","4",119.988440,4.946474,0.004238,0.002316,5366.508891,0.002311,0.029798,-0.033033,-0.012159,756.473104101595027
"172000","4",119.988891,4.946472,0.003238,0.001026,5054.508891,0.001311,0.028617,-0.026577,-0.010022,4526.386368022008355
"172001","4",119.989341,4.946470,0.003635,0.002259,4880.508891,0.001708,0.026419,-0.032864,-0.012592,4509.831571089197496
"172002","4",119.989791,4.946468,0.005364,0.003155,3788.508891,0.003437,0.024955,-0.031336,-0.010027,4493.771078982728795
"172003","4",119.990242,4.946466,0.004947,0.003402,4565.508891,0.003020,0.028358,-0.031110,-0.010371,4478.210209292632499
"172004","4",119.990692,4.946464,-0.001210,0.003472,4871.508891,-0.003137,0.025766,-0.018820,-0.010567,4463.154187163465394
"172005","4",119.991142,4.946462,0.002840,0.004465,4636.508891,0.000913,0.023489,-0.027609,-0.010664,4448.608137779215213
"172006","4",119.991593,4.946460,-0.002292,0.006921,4844.508891,-0.004219,0.027432,-0.020647,-0.012553,4434.577078801347852
"172007","4",119.992043,4.946458,0.001003,0.006207,4789.508891,-0.000924,0.026551,-0.018955,-0.008411,4421.065912786150875
"172008","4",119.992494,4.946456,-0.010392,0.010133,4006.508891,-0.012319,0.030501,0.012297,-0.004130,4562.561881466411251
"172429","4",119.985285,4.946037,0.001444,0.005316,4181.508891,-0.000483,0.026423,-0.013993,-0.005484,1001.276419670360156
"172430","4",119.985736,4.946035,0.020559,-0.000764,3453.508891,0.018632,0.025875,-0.062600,-0.009644,1046.051331266902480
"172431","4",119.986186,4.946033,0.005977,0.000886,3872.508891,0.004050,0.025453,-0.016718,-0.002300,1091.275723628568812
"172432","4",119.986637,4.946031,-0.014643,0.010602,3276.508891,-0.016570,0.032577,0.029508,0.000708,1136.895955863061999
"172433","4",119.987087,4.946029,-0.002682,0.009324,3907.508891,-0.004609,0.028665,-0.031667,-0.018303,692.106717443316825
"172434","4",119.987537,4.946027,-0.002414,0.008001,4523.508891,-0.004341,0.024509,-0.025113,-0.014781,723.024830723539026
"172435","4",119.987988,4.946025,-0.000919,0.004929,5360.508891,-0.002846,0.027810,-0.015460,-0.008629,755.981815186446511
"172436","4",119.988438,4.946023,-0.008074,0.005701,5369.508891,-0.010001,0.032088,-0.001510,-0.008840,790.722770213872991
"172437","4",119.988889,4.946021,0.005992,0.000709,5285.508891,0.004065,0.031554,-0.037867,-0.012811,4573.459318681934747
"172438","4",119.989339,4.946019,0.006542,-0.000489,5371.508891,0.004615,0.028615,-0.030735,-0.008661,4557.075510747780754
"172439","4",119.989789,4.946017,0.014670,-0.002915,4894.508891,0.012743,0.022652,-0.041219,-0.005264,4541.182086792267910
"172440","4",119.990240,4.946015,0.001590,0.003314,4884.508891,-0.000337,0.029433,-0.027631,-0.012095,4525.784212458086586
"172441","4",119.990690,4.946013,0.009154,-0.002939,5348.508891,0.007227,0.029049,-0.032040,-0.006723,4510.886961730329858
"172442","4",119.991140,4.946011,0.005854,0.000359,5188.508891,0.003927,0.025434,-0.022083,-0.005075,4496.495309749865555
"172443","4",119.991591,4.946008,-0.006045,0.007967,4740.508891,-0.007972,0.030036,-0.007864,-0.009958,4482.614125583525492
"172444","4",119.992041,4.946006,-0.013121,0.013694,4331.508891,-0.015048,0.030207,-0.002588,-0.014430,4629.495632736437983
"172866","4",119.985283,4.945585,-0.001489,0.008624,4364.508891,-0.003416,0.026927,-0.025074,-0.013969,1024.878276423289890
"172867","4",119.985734,4.945583,0.000163,0.005424,4434.508891,-0.001764,0.027476,-0.025199,-0.012300,1068.664765474151636
"172868","4",119.986184,4.945581,-0.001414,0.001855,3894.508891,-0.003341,0.030547,-0.003480,-0.003176,1112.970654926503357
"172869","4",119.986635,4.945579,-0.000864,0.005160,3484.508891,-0.002791,0.029948,-0.004961,-0.003350,1157.736312217461091
"172870","4",119.987085,4.945577,-0.007326,0.012380,3294.508891,-0.009253,0.035642,0.003840,-0.005329,1202.910405860480296
"172871","4",119.987535,4.945575,-0.011688,0.011858,4112.508891,-0.013615,0.030952,0.005015,-0.009133,1248.448597376369889
"172872","4",119.987986,4.945573,-0.016324,0.012215,4646.508891,-0.018251,0.031631,0.016063,-0.008072,793.403999312018300
"172873","4",119.988436,4.945571,-0.005138,0.007802,4812.508891,-0.007065,0.028897,-0.011202,-0.010828,826.573576160084372
"172874","4",119.988886,4.945569,-0.000279,0.003477,5439.508891,-0.002206,0.027339,-0.014495,-0.007549,861.364171961422812
"172875","4",119.989337,4.945567,-0.001156,-0.000341,5563.508891,-0.003083,0.029980,-0.003619,-0.002987,4604.376609860149074
"172876","4",119.989787,4.945565,0.005481,0.000409,5568.508891,0.003554,0.030133,-0.016787,-0.002921,4588.647003437015883
"172877","4",119.990238,4.945563,0.000000,0.002297,5206.508891,-0.001927,0.029126,-0.012323,-0.006220,4573.408918568896297
"172878","4",119.990688,4.945561,-0.003171,0.004749,5206.508891,-0.005098,0.031517,-0.009841,-0.008174,4558.667283557067094
"172879","4",119.991138,4.945559,-0.001581,0.006153,5255.508891,-0.003508,0.032966,-0.006903,-0.005086,4544.426929018484770
"173303","4",119.985281,4.945134,-0.001693,0.004982,4477.508891,-0.003620,0.031569,-0.013141,-0.008250,1050.327078500685957
"173304","4",119.985732,4.945132,0.005621,0.002368,4785.508891,0.003694,0.027633,-0.036819,-0.012476,1093.094620649461831
"173305","4",119.986182,4.945129,0.006463,0.000684,4072.508891,0.004536,0.029870,-0.023432,-0.005195,1136.448470383562608
"173306","4",119.986633,4.945127,-0.001019,0.006285,3187.508891,-0.002946,0.032506,-0.000200,-0.001121,1180.324020818276495
"173307","4",119.987083,4.945125,-0.001521,0.009164,2904.508891,-0.003448,0.035976,-0.008155,-0.005626,1224.665198490382863
"173308","4",119.987533,4.945123,-0.008166,0.009403,3484.508891,-0.010093,0.033702,0.003916,-0.006161,1269.423208597071380
"173309","4",119.987984,4.945121,-0.006044,0.011166,4110.508891,-0.007971,0.031019,-0.015530,-0.013877,1314.555472534042792
"173310","4",119.988434,4.945119,-0.005254,0.008753,4678.508891,-0.007181,0.028866,-0.009261,-0.009913,1360.024729841190037
"173311","4",119.988884,4.945117,-0.005604,0.007214,5065.508891,-0.007531,0.028148,-0.006516,-0.008892,897.173352124149119
"173312","4",119.989335,4.945115,-0.001369,0.005239,5228.508891,-0.003296,0.029330,-0.012817,-0.007802,4651.733124750448951
"173313","4",119.989785,4.945113,-0.004772,0.003685,5578.508891,-0.006699,0.025197,0.002289,-0.003617,4636.164173166262117
"173739","4",119.984829,4.944684,0.001640,0.007613,4114.508891,-0.000287,0.023476,-0.029493,-0.012848,1036.489503003110713
"173740","4",119.985279,4.944682,0.002164,0.006909,4564.508891,0.000237,0.029311,-0.027601,-0.011540,1077.491967315872671
"173741","4",119.985730,4.944680,-0.002480,0.003378,4907.508891,-0.004407,0.032628,-0.007078,-0.006064,1119.221959143185813
"173742","4",119.986180,4.944678,0.002516,0.003595,4645.508891,0.000589,0.031011,-0.017074,-0.006003,1161.601070210035459
"173743","4",119.986630,4.944676,0.009702,0.003811,3887.508891,0.007775,0.025287,-0.033156,-0.006453,1204.560787560434846
"173744","4",119.987081,4.944674,-0.022105,0.019806,2562.508891,-0.024032,0.038181,0.038538,-0.001736,1248.041153785587994
"173745","4",119.987531,4.944672,-0.019863,0.018543,3140.508891,-0.021790,0.032296,0.026508,-0.006085,1291.989602125322563
"173746","4",119.987982,4.944670,-0.008688,0.008941,4148.508891,-0.010615,0.027511,-0.001179,-0.009279,1336.359950078905968
"173747","4",119.988432,4.944668,-0.006322,0.007174,4682.508891,-0.008249,0.027382,-0.001862,-0.007251,1381.111533477583635
"173748","4",119.988882,4.944666,-0.008250,0.009059,4406.508891,-0.010177,0.031311,-0.006829,-0.011721,1426.208463397959576
"174176","4",119.984827,4.944232,-0.010194,0.011508,3937.508891,-0.012121,0.027645,-0.006798,-0.013604,1066.350299282014248
"174177","4",119.985277,4.944230,-0.006026,0.007239,4416.508891,-0.007953,0.031515,-0.008762,-0.010458,1106.246529878389538
"174178","4",119.985728,4.944228,-0.005925,0.006613,4769.508891,-0.007852,0.028393,-0.011263,-0.011554,1146.930779678129966
"174179","4",119.986178,4.944226,-0.004496,0.009426,4542.508891,-0.006423,0.029927,-0.002225,-0.005613,1188.322111276662781
"174180","4",119.986628,4.944224,-0.005841,0.006578,3656.508891,-0.007768,0.032206,0.008001,-0.001769,1230.349161440980652
"174181","4",119.987079,4.944222,-0.006863,0.019530,2061.508891,-0.008790,0.030578,-0.017833,-0.015738,1272.948963612755733
"174182","4",119.987529,4.944220,-0.004227,0.019086,2629.508891,-0.006154,0.034327,-0.025122,-0.016698,1316.065898315600407
"174613","4",119.984825,4.943780,-0.009797,0.015337,3487.508891,-0.011724,0.028465,-0.010620,-0.015147,1097.672952757398434
"174614","4",119.985275,4.943778,0.001251,0.008262,4326.508891,-0.000676,0.028242,-0.026738,-0.011935,1136.470108522315741
"174615","4",119.985726,4.943776,-0.006726,0.011877,4273.508891,-0.008653,0.028242,-0.012599,-0.013033,1176.109309682530238
"174616","4",119.986176,4.943774,-0.012969,0.010787,3940.508891,-0.014896,0.035855,0.008938,-0.008420,1216.508243848120856
"174617","4",119.986626,4.943772,-0.013436,0.017730,3017.508891,-0.015363,0.032475,0.010845,-0.007935,1257.593693730199448
"175050","4",119.984823,4.943329,-0.006305,0.015708,3591.508891,-0.008232,0.025982,-0.020114,-0.016266,1130.335941718727554
"175051","4",119.985273,4.943327,-0.008312,0.012166,4214.508891,-0.010239,0.031212,-0.015374,-0.015991,1168.048675230415256
"175052","4",119.985724,4.943325,-0.007582,0.009034,4088.508891,-0.009509,0.027607,0.001029,-0.007069,1206.650934892424857
"69044","5",120.068653,5.052706,-0.231513,0.345958,2151.508891,-0.233440,0.014661,-0.167010,-0.278579,954.310741293824549
"69475","5",120.065948,5.052267,-0.225503,0.375647,2212.508891,-0.227430,0.000349,-0.293956,-0.305049,1165.521490710137414
"69476","5",120.066398,5.052265,-0.229074,0.358855,2377.508891,-0.231001,0.002873,-0.217238,-0.289328,1133.906782582394044
"69477","5",120.066849,5.052263,-0.219813,0.340392,2465.508891,-0.221740,0.020267,-0.179621,-0.271426,1103.647845439751563
"69478","5",120.067299,5.052261,-0.226770,0.334708,2431.508891,-0.228697,0.021183,-0.134544,-0.265885,1074.859183561563214
"69479","5",120.067750,5.052258,-0.221060,0.321736,2289.508891,-0.222987,0.026061,-0.109506,-0.253801,1047.662005858421026
"69480","5",120.068200,5.052256,-0.241319,0.328979,2497.508891,-0.243246,0.014655,-0.069258,-0.261446,1022.183350746639007
"69906","5",120.063243,5.051828,-0.255379,0.379298,2165.508891,-0.257306,0.019511,-0.216216,-0.311997,1410.954388553424678
"69907","5",120.063694,5.051826,-0.267175,0.386779,2328.508891,-0.269102,0.010719,-0.184824,-0.314380,1374.102612272152783
"69908","5",120.064144,5.051824,-0.272221,0.389110,2462.508891,-0.274148,0.010027,-0.179167,-0.318026,1338.100690583452433
"69909","5",120.064594,5.051822,-0.263014,0.378926,2428.508891,-0.264941,0.014127,-0.186290,-0.310765,1303.019066453736514
"69910","5",120.065045,5.051820,-0.246734,0.362500,2475.508891,-0.248661,0.015108,-0.163959,-0.291414,1268.934068809223618
"69911","5",120.065495,5.051817,-0.235655,0.337089,2496.508891,-0.237582,0.013967,-0.108796,-0.266747,1235.928154130522216
"69912","5",120.065946,5.051815,-0.226808,0.324395,2521.508891,-0.228735,0.024404,-0.080159,-0.250726,1204.090060924626641
"69913","5",120.066396,5.051813,-0.227691,0.328257,2498.508891,-0.229618,0.023170,-0.104545,-0.258172,1173.514841248118273
"69914","5",120.066847,5.051811,-0.234822,0.333962,2471.508891,-0.236749,0.020887,-0.108577,-0.266326,1144.303726862687654
"69915","5",120.067297,5.051809,-0.235656,0.334080,2394.508891,-0.237583,0.017231,-0.104548,-0.265720,1116.563781688221297
"69916","5",120.067747,5.051807,-0.245230,0.359283,2074.508891,-0.247157,0.013509,-0.161343,-0.289274,1090.407288186373762
"69917","5",120.068198,5.051805,-0.256518,0.378865,2070.508891,-0.258445,0.010811,-0.196529,-0.308590,1065.950814845411969
"70337","5",120.060538,5.051389,-0.263547,0.396569,2376.508891,-0.265474,0.012670,-0.229383,-0.321995,1675.639045357066834
"70338","5",120.060989,5.051387,-0.270952,0.399840,2381.508891,-0.272879,0.009247,-0.250000,-0.333021,1635.601767146058819
"70339","5",120.061439,5.051385,-0.283250,0.398328,2448.508891,-0.285177,0.010642,-0.186760,-0.329150,1596.123389763248042
"70340","5",120.061890,5.051383,-0.276227,0.389101,2446.508891,-0.278154,0.016374,-0.177182,-0.320836,1557.246418528893628
"70341","5",120.062340,5.051381,-0.245374,0.331115,2424.508891,-0.247301,0.027231,-0.060886,-0.262772,1519.017028356388209
